datetime,open,high,low,close,vol
2014-11-27 08:15:00, 1197.9 , 1198.2 , 1197.6 , 1198.2 ,      0.56 
2014-11-27 08:30:00, 1198.3 , 1199.2 , 1198.3 , 1198.7 ,      0.63 
2014-11-27 08:45:00, 1198.7 , 1199.3 , 1198.5 , 1198.8 ,      0.62 
2014-11-27 09:00:00, 1198.9 , 1199.3 , 1197.7 , 1198.2 ,      0.45 
2014-11-27 09:15:00, 1198.1 , 1198.6 , 1197.6 , 1197.6 ,      0.36 
2014-11-27 09:30:00, 1197.6 , 1198.4 , 1196.5 , 1198.0 ,      0.47 
2014-11-27 09:45:00, 1198.0 , 1198.6 , 1197.6 , 1197.6 ,      0.47 
2014-11-27 10:00:00, 1197.6 , 1197.6 , 1196.5 , 1196.8 ,      0.29 
2014-11-27 10:15:00, 1196.9 , 1196.9 , 1196.2 , 1196.8 ,      0.32 
2014-11-27 10:30:00, 1196.8 , 1196.9 , 1196.3 , 1196.6 ,      0.13 
2014-11-27 10:45:00, 1196.6 , 1196.7 , 1195.3 , 1195.5 ,      0.05 
2014-11-27 11:00:00, 1195.4 , 1195.8 , 1193.5 , 1194.2 ,      0.08 
2014-11-27 11:15:00, 1194.1 , 1194.1 , 1192.7 , 1192.7 ,     -0.08 
2014-11-27 11:30:00, 1192.7 , 1193.7 , 1192.3 , 1193.6 ,      0.03 
2014-11-27 11:45:00, 1193.7 , 1193.8 , 1192.4 , 1192.5 ,     -0.04 
2014-11-27 12:00:00, 1192.4 , 1192.4 , 1190.5 , 1190.6 ,      0.00 
2014-11-27 12:15:00, 1190.5 , 1190.5 , 1185.2 , 1187.4 ,      0.05 
2014-11-27 12:30:00, 1187.3 , 1188.8 , 1186.2 , 1186.3 ,     -0.01 
2014-11-27 12:45:00, 1186.5 , 1189.7 , 1186.2 , 1187.2 ,     -0.01 
2014-11-27 13:00:00, 1187.0 , 1189.1 , 1186.6 , 1188.8 ,      0.05 
2014-11-27 13:15:00, 1188.8 , 1190.6 , 1188.0 , 1189.8 ,      0.04 
2014-11-27 13:30:00, 1189.8 , 1191.9 , 1189.8 , 1191.0 ,      0.08 
2014-11-27 13:45:00, 1190.9 , 1193.9 , 1190.3 , 1193.3 ,      0.23 
2014-11-27 14:00:00, 1193.3 , 1195.9 , 1193.1 , 1194.8 ,      0.31 
2014-11-27 14:15:00, 1194.8 , 1195.4 , 1193.6 , 1195.4 ,      0.33 
2014-11-27 14:30:00, 1195.4 , 1196.6 , 1194.6 , 1195.5 ,      0.24 
2014-11-27 14:45:00, 1195.5 , 1197.6 , 1195.2 , 1197.1 ,      0.29 
2014-11-27 15:00:00, 1197.2 , 1198.4 , 1195.6 , 1196.1 ,      0.21 
2014-11-27 15:15:00, 1196.0 , 1196.7 , 1193.3 , 1193.9 ,      0.14 
2014-11-27 15:30:00, 1193.8 , 1194.8 , 1191.8 , 1192.3 ,      0.09 
2014-11-27 15:45:00, 1192.4 , 1195.2 , 1192.2 , 1195.1 ,      0.14 
2014-11-27 16:00:00, 1195.1 , 1195.2 , 1193.7 , 1194.4 ,      0.15 
2014-11-27 16:15:00, 1194.2 , 1194.6 , 1193.9 , 1194.5 ,      0.09 
2014-11-27 16:30:00, 1194.6 , 1194.6 , 1193.5 , 1193.5 ,      0.07 
2014-11-27 16:45:00, 1193.6 , 1193.9 , 1192.8 , 1193.7 ,      0.09 
2014-11-27 17:00:00, 1193.8 , 1195.2 , 1193.4 , 1194.8 ,      0.15 
2014-11-27 17:15:00, 1194.8 , 1195.6 , 1194.7 , 1195.1 ,      0.13 
2014-11-27 17:30:00, 1195.0 , 1195.9 , 1194.6 , 1195.3 ,      0.13 
2014-11-27 17:45:00, 1195.2 , 1195.4 , 1194.5 , 1194.5 ,      0.06 
2014-11-27 18:00:00, 1194.4 , 1194.7 , 1194.2 , 1194.7 ,      0.06 
2014-11-27 18:15:00, 1194.8 , 1195.2 , 1194.0 , 1194.1 ,      0.11 
2014-11-27 18:30:00, 1194.2 , 1196.6 , 1194.1 , 1195.5 ,      0.11 
2014-11-27 18:45:00, 1195.5 , 1196.3 , 1195.5 , 1195.5 ,      0.13 
2014-11-27 19:00:00, 1195.6 , 1195.6 , 1194.9 , 1194.9 ,      0.09 
2014-11-27 19:15:00, 1194.9 , 1195.6 , 1194.8 , 1195.6 ,      0.09 
2014-11-27 19:30:00, 1195.5 , 1197.1 , 1195.5 , 1196.3 ,      0.08 
2014-11-27 19:45:00, 1196.4 , 1196.5 , 1196.2 , 1196.5 ,      0.18 
2014-11-27 20:00:00, 1196.5 , 1196.6 , 1195.0 , 1195.5 ,      0.13 
2014-11-27 20:15:00, 1195.4 , 1195.8 , 1195.2 , 1195.6 ,      0.15 
2014-11-27 20:30:00, 1195.6 , 1196.0 , 1195.4 , 1195.8 ,      0.14 
2014-11-27 20:45:00, 1195.8 , 1195.9 , 1194.9 , 1195.2 ,      0.16 
2014-11-27 21:00:00, 1195.2 , 1196.0 , 1194.5 , 1194.7 ,      0.21 
2014-11-27 21:15:00, 1194.7 , 1194.7 , 1193.2 , 1194.5 ,      0.26 
2014-11-27 21:30:00, 1194.5 , 1196.1 , 1194.3 , 1196.0 ,      0.32 
2014-11-27 21:45:00, 1196.0 , 1196.4 , 1195.2 , 1195.8 ,      0.30 
2014-11-27 22:00:00, 1195.8 , 1196.0 , 1195.2 , 1195.6 ,      0.24 
2014-11-27 22:15:00, 1195.6 , 1196.4 , 1195.5 , 1196.1 ,      0.26 
2014-11-27 22:30:00, 1196.2 , 1196.3 , 1194.7 , 1195.3 ,      0.29 
2014-11-27 22:45:00, 1195.3 , 1195.3 , 1193.3 , 1194.1 ,      0.19 
2014-11-27 23:00:00, 1194.0 , 1195.0 , 1193.8 , 1194.7 ,      0.18 
2014-11-27 23:15:00, 1194.7 , 1194.8 , 1192.4 , 1193.0 ,      0.06 
2014-11-27 23:30:00, 1193.1 , 1194.1 , 1192.7 , 1193.7 ,      0.08 
2014-11-27 23:45:00, 1193.7 , 1193.7 , 1188.9 , 1191.0 ,      0.10 
2014-11-28 00:00:00, 1190.9 , 1192.4 , 1189.0 , 1190.5 ,      0.11 
2014-11-28 00:15:00, 1190.5 , 1191.6 , 1188.5 , 1190.9 ,      0.25 
2014-11-28 00:30:00, 1190.9 , 1191.9 , 1189.6 , 1190.9 ,      0.08 
2014-11-28 00:45:00, 1190.7 , 1191.9 , 1190.0 , 1191.2 ,      0.07 
2014-11-28 01:00:00, 1191.1 , 1191.1 , 1188.5 , 1188.8 ,      0.14 
2014-11-28 01:15:00, 1188.7 , 1189.6 , 1187.2 , 1188.5 ,      0.02 
2014-11-28 01:30:00, 1188.5 , 1190.3 , 1188.3 , 1188.9 ,     -0.03 
2014-11-28 01:45:00, 1188.8 , 1193.8 , 1188.8 , 1190.4 ,      0.09 
2014-11-28 07:00:00, 1189.8 , 1191.1 , 1187.2 , 1187.9 ,     -0.08 
2014-11-28 07:15:00, 1187.9 , 1188.2 , 1187.5 , 1187.7 ,     -0.04 
2014-11-28 07:30:00, 1187.8 , 1189.3 , 1187.8 , 1189.2 ,     -0.04 
2014-11-28 07:45:00, 1189.2 , 1189.7 , 1188.5 , 1188.8 ,     -0.07 
2014-11-28 08:00:00, 1188.9 , 1190.2 , 1188.6 , 1188.6 ,      0.02 
2014-11-28 08:15:00, 1188.5 , 1188.8 , 1187.2 , 1187.7 ,     -0.01 
2014-11-28 08:30:00, 1187.7 , 1187.7 , 1186.6 , 1187.2 ,      0.04 
2014-11-28 08:45:00, 1187.2 , 1188.1 , 1186.8 , 1187.6 ,      0.05 
2014-11-28 09:00:00, 1187.6 , 1187.7 , 1183.6 , 1185.1 ,      0.05 
2014-11-28 09:15:00, 1185.2 , 1186.3 , 1184.7 , 1186.1 ,      0.00 
2014-11-28 09:30:00, 1186.2 , 1186.4 , 1185.5 , 1186.0 ,     -0.02 
2014-11-28 09:45:00, 1186.0 , 1186.7 , 1185.8 , 1186.1 ,      0.00 
2014-11-28 10:00:00, 1186.0 , 1186.3 , 1184.8 , 1185.4 ,     -0.04 
2014-11-28 10:15:00, 1185.4 , 1185.7 , 1184.7 , 1185.4 ,     -0.08 
2014-11-28 10:30:00, 1185.3 , 1185.8 , 1185.3 , 1185.6 ,     -0.04 
2014-11-28 10:45:00, 1185.5 , 1185.6 , 1183.9 , 1184.3 ,     -0.07 
2014-11-28 11:00:00, 1184.4 , 1184.4 , 1183.8 , 1184.3 ,     -0.05 
2014-11-28 11:15:00, 1184.2 , 1185.5 , 1184.2 , 1184.8 ,     -0.08 
2014-11-28 11:30:00, 1184.8 , 1185.2 , 1182.6 , 1182.6 ,     -0.04 
2014-11-28 11:45:00, 1182.5 , 1183.0 , 1181.0 , 1182.7 ,      0.07 
