datetime,open,high,low,close,vol
2015-01-22 18:30:00,1288.4,1288.7,1287.4,1288.3,-0.44
2015-01-22 18:45:00,1288.3,1288.3,1287,1287.4,-0.47
2015-01-22 19:00:00,1286.5,1287.5,1286.2,1287.5,-0.38
2015-01-22 19:15:00,1287.4,1288.5,1287.4,1288.5,-0.24
2015-01-22 19:30:00,1288.3,1288.5,1287.6,1287.9,-0.26
2015-01-22 19:45:00,1288.1,1288.8,1287.4,1288.4,-0.41
2015-01-22 20:00:00,1288.2,1288.2,1286.2,1286.2,-0.29
2015-01-22 20:15:00,1286,1286,1280,1283.6,-0.21
2015-01-22 20:30:00,1283.8,1285.4,1283.3,1284.6,-0.1
2015-01-22 20:45:00,1285,1290.5,1284.7,1290,-0.07
2015-01-22 21:00:00,1289.3,1293.1,1289.3,1290.9,0.07
2015-01-22 21:15:00,1290.8,1293.2,1289.1,1289.7,-0.15
2015-01-22 21:30:00,1291.5,1298.3,1287.8,1296,0.06
2015-01-22 21:45:00,1295.6,1297.3,1289.7,1296.6,0.14
2015-01-22 22:00:00,1296.8,1301.5,1294.9,1300.6,0.09
2015-01-22 22:15:00,1300.5,1305,1300.5,1303.4,0.06
2015-01-22 22:30:00,1303.4,1303.8,1295.3,1298.2,0
2015-01-22 22:45:00,1298.2,1298.3,1293.7,1296,0.01
2015-01-22 23:00:00,1296.1,1299,1296,1297.8,0
2015-01-22 23:15:00,1297.5,1302.9,1297.3,1302.6,0.05
2015-01-22 23:30:00,1302.9,1304.5,1301.6,1303.8,0.06
2015-01-22 23:45:00,1303.8,1303.8,1299.7,1300.8,0.08
2015-01-23 00:00:00,1300.6,1304.5,1300.5,1303,0.06
2015-01-23 00:15:00,1302.8,1308.8,1302.6,1304.1,-0.06
2015-01-23 00:30:00,1303.9,1304.4,1302.1,1303.7,-0.08
2015-01-23 00:45:00,1303.7,1307.2,1303.6,1303.9,-0.08
2015-01-23 01:00:00,1303.6,1305.1,1303.3,1303.5,-0.08
2015-01-23 01:15:00,1303.7,1304,1302,1302.3,-0.07
2015-01-23 01:30:00,1302.3,1303.7,1300.7,1303.7,-0.02
2015-01-23 01:45:00,1303.7,1303.8,1302,1302,-0.08
2015-01-23 02:00:00,1301.8,1302.2,1300.4,1301.5,-0.07
2015-01-23 02:15:00,1301.5,1302.6,1300.1,1301.7,-0.11
2015-01-23 02:30:00,1302.7,1304.6,1302.4,1303.2,-0.1
2015-01-23 02:45:00,1303.4,1303.4,1302.3,1302.6,-0.13
2015-01-23 03:00:00,1302.6,1303.1,1302.3,1302.5,-0.16
2015-01-23 03:15:00,1302.5,1303.1,1302,1302.9,-0.2
2015-01-23 03:30:00,1303.2,1303.3,1302.6,1303.3,-0.16
