datetime,open,high,low,close,vol
2014-11-26 03:00:00, 1196.8 , 1198.3 , 1195.8 , 1197.8 ,    1091 
2014-11-26 04:00:00, 1197.6 , 1199.8 , 1196.9 , 1199.3 ,     236 
2014-11-26 05:00:00, 1199.3 , 1201.1 , 1199.0 , 1200.0 ,     430 
2014-11-26 06:00:00, 1199.9 , 1200.8 , 1199.8 , 1200.6 ,    1208 
2014-11-26 07:00:00, 1201.6 , 1201.6 , 1200.2 , 1200.9 ,    1074 
2014-11-26 08:00:00, 1201.1 , 1201.4 , 1198.3 , 1198.9 ,    2086 
2014-11-26 09:00:00, 1198.9 , 1200.0 , 1198.4 , 1199.0 ,     992 
2014-11-26 10:00:00, 1198.9 , 1199.7 , 1198.5 , 1198.8 ,     785 
2014-11-26 11:00:00, 1198.7 , 1199.6 , 1198.5 , 1199.0 ,    1641 
2014-11-26 12:00:00, 1199.1 , 1199.1 , 1198.1 , 1198.4 ,     569 
2014-11-26 13:00:00, 1198.4 , 1199.8 , 1198.0 , 1199.5 ,    1674 
2014-11-26 14:00:00, 1199.6 , 1200.4 , 1199.2 , 1199.8 ,    1523 
2014-11-26 15:00:00, 1199.8 , 1200.7 , 1199.4 , 1199.4 ,     793 
2014-11-26 16:00:00, 1199.5 , 1199.9 , 1197.5 , 1197.6 ,     359 
2014-11-26 17:00:00, 1197.6 , 1198.4 , 1195.2 , 1195.9 ,     364 
2014-11-26 18:00:00, 1196.0 , 1196.9 , 1194.8 , 1196.0 ,     166 
2014-11-26 19:00:00, 1196.0 , 1199.1 , 1194.8 , 1198.6 ,     234 
2014-11-26 20:00:00, 1198.6 , 1198.8 , 1196.5 , 1197.0 ,      41 
2014-11-26 21:00:00, 1196.9 , 1199.3 , 1194.6 , 1196.9 ,     204 
2014-11-26 22:00:00, 1196.9 , 1199.7 , 1196.5 , 1198.2 ,     305 
2014-11-26 23:00:00, 1198.4 , 1199.4 , 1196.4 , 1198.6 ,     376 
2014-11-27 00:00:00, 1198.7 , 1198.7 , 1196.1 , 1198.0 ,      96 
2014-11-27 01:00:00, 1198.0 , 1199.0 , 1197.8 , 1198.0 ,      71 
2014-11-27 02:00:00, 1198.1 , 1198.7 , 1197.3 , 1197.8 ,      40 
2014-11-27 03:00:00, 1197.9 , 1198.2 , 1196.5 , 1197.5 ,     148 
2014-11-27 04:00:00, 1197.3 , 1198.0 , 1197.3 , 1197.6 ,     244 
2014-11-27 05:00:00, 1197.6 , 1198.1 , 1197.3 , 1197.6 ,     142 
2014-11-27 06:00:00, 1197.5 , 1198.5 , 1197.5 , 1198.1 ,     404 
2014-11-27 07:00:00, 1197.8 , 1198.0 , 1195.9 , 1197.3 ,     400 
2014-11-27 08:00:00, 1197.2 , 1199.3 , 1197.2 , 1198.8 ,     146 
2014-11-27 09:00:00, 1198.9 , 1199.3 , 1196.5 , 1197.6 ,     315 
2014-11-27 10:00:00, 1197.6 , 1197.6 , 1195.3 , 1195.5 ,     132 
2014-11-27 11:00:00, 1195.4 , 1195.8 , 1192.3 , 1192.5 ,     166 
2014-11-27 12:00:00, 1192.4 , 1192.4 , 1185.2 , 1187.2 ,     122 
2014-11-27 13:00:00, 1187.0 , 1193.9 , 1186.6 , 1193.3 ,     862 
2014-11-27 14:00:00, 1193.3 , 1197.6 , 1193.1 , 1197.1 ,     280 
