datetime,open,high,low,close,vol
2015-01-30 09:45:00,2014.00 ,2014.00 ,2013.25 ,2013.50 ,    1091 
2015-01-30 10:00:00,2013.75 ,2014.00 ,2012.75 ,2013.75 ,     236 
2015-01-30 10:15:00,2013.50 ,2015.00 ,2013.25 ,2014.50 ,     430 
2015-01-30 10:30:00,2014.50 ,2014.75 ,2014.00 ,2014.25 ,    1208 
2015-01-30 10:45:00,2014.25 ,2014.50 ,2013.00 ,2013.00 ,    1074 
2015-01-30 11:00:00,2013.00 ,2013.50 ,2012.75 ,2013.25 ,    2086 
2015-01-30 11:15:00,2013.25 ,2013.75 ,2013.25 ,2013.50 ,     992 
2015-01-30 11:30:00,2013.75 ,2014.75 ,2013.75 ,2014.25 ,     785 
2015-01-30 11:45:00,2014.25 ,2014.50 ,2012.50 ,2012.75 ,    1641 
2015-01-30 12:00:00,2013.00 ,2013.00 ,2012.00 ,2012.50 ,     569 
2015-01-30 12:15:00,2012.75 ,2012.75 ,2011.75 ,2012.25 ,    1674 
2015-01-30 12:30:00,2012.00 ,2013.00 ,2012.00 ,2012.75 ,    1523 
2015-01-30 12:45:00,2012.75 ,2013.50 ,2012.50 ,2013.25 ,     793 
2015-01-30 13:00:00,2013.50 ,2014.75 ,2012.00 ,2013.00 ,     359 
2015-01-30 13:15:00,2013.00 ,2013.25 ,2012.75 ,2013.00 ,     364 
2015-01-30 13:30:00,2013.00 ,2014.75 ,2013.00 ,2013.00 ,     166 
2015-01-30 13:45:00,2013.25 ,2014.25 ,2012.50 ,2013.50 ,     234 
2015-01-30 14:00:00,2013.25 ,2014.50 ,2013.25 ,2013.50 ,      41 
2015-01-30 14:15:00,2013.50 ,2014.25 ,2013.25 ,2013.75 ,     204 
2015-01-30 14:30:00,2013.75 ,2014.75 ,2013.50 ,2014.75 ,     305 
2015-01-30 14:45:00,2014.75 ,2015.50 ,2014.50 ,2014.50 ,     376 
2015-01-30 15:00:00,2014.50 ,2014.50 ,2013.25 ,2014.00 ,      96 
2015-01-30 15:15:00,2014.00 ,2014.25 ,2013.25 ,2013.75 ,      71 
2015-01-30 15:30:00,2014.00 ,2015.00 ,2013.50 ,2015.00 ,      40 
2015-01-30 15:45:00,2014.75 ,2015.00 ,2012.50 ,2012.75 ,     148 
2015-01-30 16:00:00,2012.50 ,2013.50 ,2010.25 ,2012.75 ,     244 
2015-01-30 16:15:00,2012.50 ,2013.00 ,2009.50 ,2010.00 ,     142 
2015-01-30 16:30:00,2010.00 ,2011.50 ,2007.50 ,2011.50 ,     404 
2015-01-30 16:45:00,2011.25 ,2011.50 ,2007.50 ,2008.50 ,     400 
2015-01-30 17:00:00,2008.25 ,2009.75 ,2005.25 ,2006.75 ,     146 
2015-01-30 17:15:00,2006.75 ,2007.00 ,2002.00 ,2004.00 ,     315 
2015-01-30 17:30:00,2004.00 ,2005.00 ,2002.25 ,2004.75 ,     132 
2015-01-30 17:45:00,2005.00 ,2007.25 ,2002.50 ,2003.00 ,     166 
2015-01-30 18:00:00,2003.00 ,2005.00 ,2002.75 ,2004.50 ,     122 
2015-01-30 18:15:00,2004.50 ,2005.50 ,2002.75 ,2004.00 ,     862 
2015-01-30 18:30:00,2004.25 ,2004.25 ,2001.25 ,2001.75 ,     280 
2015-01-30 18:45:00,2001.75 ,2003.75 ,2000.75 ,2003.50 ,     119 
2015-01-30 19:00:00,2003.50 ,2005.50 ,2003.00 ,2005.50 ,     131 
2015-01-30 19:15:00,2005.50 ,2007.75 ,2005.00 ,2006.50 ,     168 
2015-01-30 19:30:00,2006.50 ,2007.75 ,2005.00 ,2006.00 ,     124 
2015-01-30 19:45:00,2005.75 ,2007.00 ,2005.25 ,2006.50 ,     164 
2015-01-30 20:00:00,2006.25 ,2006.50 ,2003.25 ,2005.00 ,      18 
2015-01-30 20:15:00,2004.75 ,2005.75 ,2004.00 ,2005.00 ,     166 
2015-01-30 20:30:00,2005.00 ,2006.25 ,2004.25 ,2005.50 ,    1224 
2015-01-30 20:45:00,2005.25 ,2005.75 ,2002.25 ,2003.00 ,     637 
2015-01-30 21:00:00,2003.25 ,2003.50 ,2000.00 ,2002.50 ,     316 
2015-01-30 21:15:00,2002.50 ,2002.75 ,1997.25 ,1998.00 ,     681 
2015-01-30 21:30:00,1998.25 ,2002.75 ,1995.25 ,2000.75 ,     306 
2015-01-30 21:45:00,2001.00 ,2001.50 ,1996.00 ,1997.50 ,     332 
2015-01-30 22:00:00,1997.50 ,2000.75 ,1996.25 ,1998.25 ,     101 
2015-01-30 22:15:00,1998.25 ,2001.25 ,1997.50 ,2000.75 ,     449 
2015-01-30 22:30:00,2001.00 ,2010.50 ,1999.25 ,2009.50 ,     668 
2015-01-30 22:45:00,2009.50 ,2012.50 ,2007.00 ,2007.00 ,     404 
2015-01-30 23:00:00,2007.00 ,2009.50 ,2002.25 ,2004.25 ,     220 
2015-01-30 23:15:00,2004.25 ,2005.75 ,2000.25 ,2001.50 ,     291 
2015-01-30 23:30:00,2001.25 ,2002.00 ,1995.75 ,2001.25 ,     401 
2015-01-30 23:45:00,2001.00 ,2004.00 ,1997.00 ,2001.25 ,     999 
2015-01-31 00:00:00,2001.00 ,2003.50 ,1994.00 ,1995.00 ,     129 
2015-01-31 00:15:00,1995.00 ,2000.25 ,1993.25 ,1999.00 ,     999 
2015-01-31 00:30:00,1999.00 ,2001.00 ,1994.00 ,1996.25 ,    1412 
2015-01-31 00:45:00,1996.25 ,2001.75 ,1994.25 ,2001.25 ,     388 
2015-01-31 01:00:00,2001.25 ,2007.75 ,2001.00 ,2006.75 ,     319 
2015-01-31 01:15:00,2006.75 ,2010.00 ,2006.50 ,2008.00 ,     168 
2015-01-31 01:30:00,2008.00 ,2008.50 ,2004.50 ,2004.75 ,     223 
2015-01-31 01:45:00,2005.00 ,2005.25 ,2000.25 ,2001.50 ,     215 
2015-01-31 02:00:00,2001.50 ,2004.50 ,2000.25 ,2000.50 ,       9 
2015-01-31 02:15:00,2000.25 ,2003.00 ,1998.00 ,2002.25 ,     134 
2015-01-31 02:30:00,2002.25 ,2006.00 ,2001.25 ,2006.00 ,     605 
2015-01-31 02:45:00,2006.00 ,2009.75 ,2005.00 ,2009.50 ,     338 
2015-01-31 03:00:00,2009.50 ,2010.25 ,2006.50 ,2007.75 ,     249 
2015-01-31 03:15:00,2007.75 ,2016.25 ,2007.00 ,2016.00 ,     174 
2015-01-31 03:30:00,2016.00 ,2017.25 ,2009.25 ,2009.25 ,     214 
2015-01-31 03:45:00,2009.25 ,2009.75 ,2000.50 ,2002.50 ,     319 
2015-01-31 04:00:00,2002.50 ,2005.00 ,1996.75 ,2001.75 ,     228 
2015-01-31 04:15:00,2001.50 ,2001.75 ,1992.00 ,1998.50 ,     176 
2015-01-31 04:30:00,1998.50 ,1999.25 ,1989.50 ,1992.25 ,     645 
2015-01-31 04:45:00,1992.00 ,1994.50 ,1986.25 ,1989.75 ,     361 
2015-01-31 05:00:00,1989.50 ,1991.75 ,1987.25 ,1988.50 ,     306 
2015-01-31 05:30:00,1990.75 ,1991.00 ,1988.25 ,1988.75 ,     136 
2015-01-31 05:45:00,1988.75 ,1989.25 ,1988.25 ,1989.25 ,     363 
2015-01-31 06:00:00,1989.00 ,1990.00 ,1988.75 ,1989.75 ,     473 
2015-02-02 07:00:00,1990.50 ,1993.00 ,1990.50 ,1991.50 ,     182 
2015-02-02 07:15:00,1991.50 ,1993.50 ,1986.75 ,1987.25 ,     793 
2015-02-02 07:30:00,1987.25 ,1988.50 ,1984.00 ,1987.00 ,     432 
2015-02-02 07:45:00,1987.00 ,1988.50 ,1985.75 ,1987.25 ,     231 
2015-02-02 08:00:00,1987.25 ,1989.50 ,1987.25 ,1989.25 ,     192 
2015-02-02 08:15:00,1989.25 ,1990.25 ,1989.25 ,1989.50 ,     271 
2015-02-02 08:30:00,1989.50 ,1991.50 ,1988.00 ,1991.25 ,     112 
2015-02-02 08:45:00,1991.25 ,1991.50 ,1990.50 ,1991.50 ,     256 
2015-02-02 09:00:00,1991.25 ,1992.00 ,1991.00 ,1991.25 ,      19 
2015-02-02 09:15:00,1991.25 ,1992.75 ,1990.00 ,1991.00 ,      47 
2015-02-02 09:30:00,1990.75 ,1993.00 ,1990.50 ,1992.50 ,     484 
2015-02-02 09:45:00,1992.75 ,1993.50 ,1991.25 ,1993.25 ,     129 
2015-02-02 10:00:00,1993.25 ,1993.75 ,1993.00 ,1993.75 ,     118 
2015-02-02 10:15:00,1993.75 ,1995.00 ,1993.00 ,1993.50 ,     480 
2015-02-02 10:30:00,1993.50 ,1993.50 ,1990.50 ,1991.00 ,     497 
2015-02-02 10:45:00,1991.00 ,1991.75 ,1990.75 ,1991.75 ,     258 
2015-02-02 11:00:00,1991.75 ,1993.25 ,1991.50 ,1993.00 ,      93 
2015-02-02 11:15:00,1993.00 ,1994.00 ,1992.75 ,1993.75 ,     491 
2015-02-02 11:30:00,1993.75 ,1994.00 ,1993.00 ,1993.50 ,     696 
2015-02-02 11:45:00,1993.75 ,1994.50 ,1993.25 ,1993.50 ,     529 
2015-02-02 12:00:00,1993.50 ,1993.50 ,1991.75 ,1992.00 ,     249 
2015-02-02 12:15:00,1992.00 ,1992.50 ,1991.75 ,1992.50 ,     222 
2015-02-02 12:30:00,1992.25 ,1993.00 ,1991.50 ,1991.50 ,     267 
2015-02-02 12:45:00,1991.50 ,1992.00 ,1990.50 ,1991.25 ,     168 
