datetime,open,high,low,close,vol
24/11/2014 23:45,1198.1,1198.1,1198.1,1198.1,1
25/11/2014 0:00,1198.1,1198.1,1198.1,1198.1,1
25/11/2014 0:15,1199.9,1199.9,1199.9,1199.9,1
25/11/2014 0:30,1199.9,1199.9,1199.9,1199.9,1
25/11/2014 0:45,1199.9,1199.9,1199.9,1199.9,1
25/11/2014 1:00,1200,1200,1200,1200,2
25/11/2014 1:15,1199.2,1199.2,1199.2,1199.2,8
25/11/2014 1:30,1198.5,1199,1198.5,1198.7,49
25/11/2014 1:45,1197.7,1197.7,1197.7,1197.7,1
25/11/2014 2:00,1198.5,1198.5,1198.5,1198.5,2
25/11/2014 2:15,1199.1,1199.1,1199.1,1199.1,2
25/11/2014 2:30,1200.6,1200.6,1200.6,1200.6,1
25/11/2014 2:45,1200.6,1200.6,1200.6,1200.6,1
25/11/2014 3:00,1200.6,1200.6,1200.6,1200.6,1
25/11/2014 3:15,1200.6,1200.6,1200.6,1200.6,1
25/11/2014 3:30,1200.6,1200.6,1200.6,1200.6,1
25/11/2014 3:45,1201.3,1201.3,1201.1,1201.2,9
25/11/2014 4:00,1200.6,1200.6,1200.6,1200.6,15
25/11/2014 4:15,1202.3,1202.6,1202.3,1202.6,4
25/11/2014 4:30,1202.8,1203.4,1202.8,1203.2,10
25/11/2014 4:45,1202.8,1202.8,1202.6,1202.6,7
25/11/2014 5:00,1203,1203,1202.8,1202.8,3
25/11/2014 5:15,1201,1201,1200.6,1200.6,2
25/11/2014 5:30,1201.5,1201.5,1201.5,1201.5,1
25/11/2014 5:45,1201.4,1201.4,1201.4,1201.4,20
25/11/2014 6:00,1200.7,1200.7,1200.4,1200.4,8
25/11/2014 6:15,1200.7,1200.7,1200.4,1200.4,8
25/11/2014 6:30,1200.4,1200.4,1200.4,1200.4,1
25/11/2014 6:45,1200.3,1200.3,1200.3,1200.3,1
25/11/2014 7:00,1197.6,1198,1197.6,1198,13
25/11/2014 7:15,1198.1,1198.6,1198.1,1198.6,16
25/11/2014 7:20,1199.3,1203.3,1192,1195.4,122
25/11/2014 7:35,1194.1,1194.9,1193.3,1194.4,65
25/11/2014 7:50,1194.2,1194.2,1191.4,1192.3,19
25/11/2014 8:05,1196.7,1198.7,1196.6,1197.4,33
25/11/2014 8:20,1197.7,1200.2,1197,1198.8,33
25/11/2014 8:35,1199.7,1201.8,1199,1201.4,43
25/11/2014 8:50,1201.4,1201.5,1199.1,1199.9,54
25/11/2014 9:05,1199.9,1201,1199.6,1199.6,14
25/11/2014 9:20,1200.4,1201,1200.4,1200.7,18
25/11/2014 9:35,1201,1201.2,1199.6,1199.7,137
25/11/2014 9:50,1199.3,1200.5,1198.9,1200,20
25/11/2014 10:05,1200.2,1200.2,1199.2,1199.9,30
25/11/2014 10:20,1200,1200.7,1198.3,1199.6,43
25/11/2014 10:35,1199.4,1199.4,1197.8,1197.8,14
25/11/2014 10:50,1198.2,1199.2,1198.2,1199,70
25/11/2014 11:05,1198.7,1198.7,1196.7,1197.7,37
25/11/2014 11:20,1198.2,1198.3,1196,1196.5,52
25/11/2014 11:35,1197.2,1197.5,1196.7,1196.7,7
25/11/2014 11:50,1197.1,1197.4,1196.8,1197.4,5
25/11/2014 12:05,1197.6,1198.5,1197.6,1198.2,20
25/11/2014 12:20,1198.3,1198.7,1198.1,1198.4,17
25/11/2014 12:30,1198.7,1198.7,1198.4,1198.5,3
25/11/2014 12:45,1198.3,1198.3,1198.3,1198.3,3
