datetime,open,high,low,close,vol
2014-12-23 21:20:00,2080.75,2081,2080.75,2080.75,214
2014-12-23 21:30:00,2081,2081,2079.75,2080.5,530
2014-12-23 21:40:00,2080.5,2080.5,2080.25,2080.5,111
2014-12-23 21:50:00,2080.5,2080.75,2080.25,2080.5,91
2014-12-23 22:00:00,2080.75,2081,2080.5,2080.75,344
2014-12-23 22:10:00,2080.75,2081.25,2080.5,2081,252
2014-12-23 22:20:00,2081,2081.5,2081,2081.5,116
2014-12-23 22:30:00,2081.5,2081.75,2081.25,2081.75,241
2014-12-23 22:40:00,2081.5,2081.75,2081.25,2081.25,200
2014-12-23 22:50:00,2081.5,2081.75,2081.5,2081.75,50
2014-12-23 23:00:00,2081.5,2081.75,2081.5,2081.5,45
2014-12-23 23:10:00,2081.75,2082,2081.5,2081.75,140
2014-12-23 23:20:00,2081.75,2081.75,2081.5,2081.5,105
2014-12-23 23:30:00,2081.5,2082,2081.5,2081.75,139
2014-12-23 23:40:00,2081.75,2082.5,2081.75,2081.75,456
2014-12-23 23:50:00,2082,2082.25,2081.75,2081.75,203
2014-12-24 00:00:00,2082,2082.5,2081.75,2081.75,230
2014-12-24 00:10:00,2081.75,2082,2081.25,2081.25,310
2014-12-24 00:20:00,2081.25,2081.75,2081,2081.5,118
2014-12-24 00:30:00,2081.25,2081.5,2080.5,2080.75,287
2014-12-24 00:40:00,2080.5,2081,2080.5,2080.5,201
2014-12-24 00:50:00,2080.5,2080.5,2079.75,2079.75,562
2014-12-24 01:00:00,2080,2080.5,2079.75,2080,276
2014-12-24 01:10:00,2080,2080.5,2079.75,2080,198
2014-12-24 01:20:00,2080,2080.5,2080,2080.5,64
2014-12-24 01:30:00,2080.25,2080.5,2080,2080,139
2014-12-24 01:40:00,2080,2080.25,2080,2080,37
2014-12-24 01:50:00,2080,2080,2079.75,2079.75,141
2014-12-24 02:00:00,2079.75,2080.25,2079.75,2080,479
2014-12-24 02:10:00,2079.75,2080.25,2079.75,2080,295
2014-12-24 02:20:00,2079.75,2080,2079.5,2079.75,182
2014-12-24 02:30:00,2079.75,2080,2079.5,2079.5,101
2014-12-24 02:40:00,2079.5,2080,2079.5,2079.5,187
2014-12-24 02:50:00,2079.5,2079.75,2079.25,2079.5,150
2014-12-24 03:00:00,2079.5,2079.75,2079.5,2079.5,63
2014-12-24 03:10:00,2079.5,2080.25,2079.5,2080.25,247
2014-12-24 03:20:00,2080.25,2080.5,2079.75,2079.75,112
2014-12-24 03:30:00,2079.75,2080,2079.5,2079.75,99
2014-12-24 03:40:00,2079.5,2079.75,2079.5,2079.75,118
2014-12-24 03:50:00,2079.75,2080.25,2079.75,2080.25,110
2014-12-24 04:00:00,2080.25,2080.75,2080,2080.75,156
2014-12-24 04:10:00,2080.5,2080.5,2079.75,2080,316
2014-12-24 04:20:00,2080,2080.75,2080,2080.5,255
